"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q399_R48 Q399_R48_C5 7 0.9801583711522495 true
Q399_R48 Q399_R48_C4 8 0.9785537727268979 true
Q399_R48 Q399_R48_C8 9 0.9754798429258005 true
Q399_R48 Q399_R48_C10 10 0.5034596617561558 true
Q400_R12 Q400_R12_C10 1 0.999999880116062 false
Q400_R12 Q400_R12_C3 2 0.9999995453276007 false
Q400_R12 Q400_R12_C2 3 0.9999993362706833 false
Q400_R12 Q400_R12_C6 4 0.9999986070836202 false
Q400_R12 Q400_R12_C5 5 0.9999962290908598 false
Q400_R12 Q400_R12_C7 6 0.9999962290908598 false
Q400_R12 Q400_R12_C4 7 0.9999956976770649 false
Q400_R12 Q400_R12_C8 8 0.9999939291768855 false
Q400_R12 Q400_R12_C1 9 0.9998740970307001 false
Q400_R12 Q400_R12_C9 10 0.998394318091853 false
Q400_R17 Q400_R17_C10 1 0.9999956622358208 false
Q400_R17 Q400_R17_C3 2 0.9987878519059087 false
Q400_R17 Q400_R17_C1 3 0.9982448721278483 false
Q400_R17 Q400_R17_C6 4 0.9975567459267586 false
Q400_R17 Q400_R17_C4 5 0.9974802215716568 false
Q400_R17 Q400_R17_C2 6 0.9969398523606098 false
Q400_R17 Q400_R17_C7 7 0.9953586700183847 false
Q400_R17 Q400_R17_C8 8 0.9911664792801705 false
Q400_R17 Q400_R17_C9 9 0.9872015357732443 false
Q400_R17 Q400_R17_C5 10 0.8811722581429968 false
Q400_R37 Q400_R37_C1 1 0.9999810927389144 false
Q400_R37 Q400_R37_C8 2 0.9997230303846991 false
Q400_R37 Q400_R37_C2 3 0.9993093601076669 false
Q400_R37 Q400_R37_C10 4 0.9990587631173867 false
Q400_R37 Q400_R37_C5 5 0.9940586079678008 false
Q400_R37 Q400_R37_C9 6 0.9839264384739103 false
Q400_R37 Q400_R37_C4 7 0.9610259465698597 true
Q400_R37 Q400_R37_C7 8 0.8725263200326859 false
Q400_R37 Q400_R37_C3 9 0.8153646744441196 false
Q400_R37 Q400_R37_C6 10 0.6921647050077875 true
Q400_R52 Q400_R52_C4 1 0.9999976198651522 false
Q400_R52 Q400_R52_C8 2 0.9998913932766029 false
Q400_R52 Q400_R52_C2 3 0.993675882499293 false
Q400_R52 Q400_R52_C10 4 0.9885309656988707 false
Q400_R52 Q400_R52_C3 5 0.901810628596522 false
Q400_R52 Q400_R52_C5 6 0.8790484117303035 false
Q400_R52 Q400_R52_C9 7 0.8481615268917408 false
Q400_R52 Q400_R52_C7 8 0.8135981925304407 true
Q400_R52 Q400_R52_C1 9 0.8002342659209427 true
Q400_R52 Q400_R52_C6 10 0.761077181200022 true
Q400_R62 Q400_R62_C8 1 0.9999999996219394 false
Q400_R62 Q400_R62_C9 2 0.9999988024865077 false
Q400_R62 Q400_R62_C10 3 0.9999636674281344 false
Q400_R62 Q400_R62_C5 4 0.999891506935407 false
Q400_R62 Q400_R62_C2 5 0.9994912931886043 false
Q400_R62 Q400_R62_C6 6 0.9989237399746704 false
Q400_R62 Q400_R62_C1 7 0.9978951777074478 false
Q400_R62 Q400_R62_C7 8 0.987306462384001 false
Q400_R62 Q400_R62_C3 9 0.8675968418692774 false
Q400_R62 Q400_R62_C4 10 0.8650204318891961 false
Q401_R64 Q401_R64_C2 1 1.0 true
Q401_R64 Q401_R64_C1 2 0.999999999800852 true
Q401_R64 Q401_R64_C7 3 0.9999999540971979 true
Q401_R64 Q401_R64_C8 4 0.9999996816775866 true
Q401_R64 Q401_R64_C6 5 0.9999778441371989 true
Q401_R64 Q401_R64_C10 6 0.9994819870051479 true
Q401_R64 Q401_R64_C9 7 0.998681539813299 true
Q401_R64 Q401_R64_C5 8 0.9975091791905694 true
Q401_R64 Q401_R64_C3 9 0.9962121089768794 false
Q401_R64 Q401_R64_C4 10 0.8749745214310007 false
Q401_R7 Q401_R7_C3 1 1.0 true
Q401_R7 Q401_R7_C1 2 0.999999999736132 true
Q401_R7 Q401_R7_C5 3 0.999988106006284 true
Q401_R7 Q401_R7_C7 4 0.9978003728011348 true
Q401_R7 Q401_R7_C9 5 0.9804970215393857 false
Q401_R7 Q401_R7_C4 6 0.9756847259422764 true
Q401_R7 Q401_R7_C2 7 0.9440121038847461 true
Q401_R7 Q401_R7_C10 8 0.8256262893113945 true
Q401_R7 Q401_R7_C6 9 0.7897641453330407 true
Q401_R7 Q401_R7_C8 10 0.6035667371759345 true
Q402_R29 Q402_R29_C9 1 0.9999999312717446 true
Q402_R29 Q402_R29_C6 2 0.9999979610832533 true
Q402_R29 Q402_R29_C3 3 0.9999732419266889 true
Q402_R29 Q402_R29_C5 4 0.9999732419266889 true
Q402_R29 Q402_R29_C2 5 0.9997896125180329 true
Q402_R29 Q402_R29_C1 6 0.9996729752635121 true
Q402_R29 Q402_R29_C8 7 0.9996369350852516 true
Q402_R29 Q402_R29_C4 8 0.9858130440547057 true
Q402_R29 Q402_R29_C7 9 0.941712784407299 true
Q402_R29 Q402_R29_C10 10 0.8902296481487697 true
Q402_R60 Q402_R60_C6 1 0.9976438940713905 true
Q402_R60 Q402_R60_C5 2 0.9974049768970182 false
Q402_R60 Q402_R60_C9 3 0.9887132594304595 false
Q402_R60 Q402_R60_C8 4 0.9789128247602158 true
Q402_R60 Q402_R60_C1 5 0.972371642600498 false
Q402_R60 Q402_R60_C3 6 0.9013211836650039 true
Q402_R60 Q402_R60_C7 7 0.8510936650602137 false
Q402_R60 Q402_R60_C10 8 0.7395612357800934 false
Q402_R60 Q402_R60_C4 9 0.6127318913076875 true
Q402_R60 Q402_R60_C2 10 0.5459013594697082 true
Q402_R71 Q402_R71_C2 1 0.9999859937889295 false
Q402_R71 Q402_R71_C10 2 0.9993158371707264 false
Q402_R71 Q402_R71_C7 3 0.9984528278945349 false
Q402_R71 Q402_R71_C6 4 0.9967404692189873 false
Q402_R71 Q402_R71_C8 5 0.9880702279747572 false
Q402_R71 Q402_R71_C4 6 0.985952971344578 false
Q402_R71 Q402_R71_C1 7 0.8866280148098654 false
Q402_R71 Q402_R71_C3 8 0.7277713686040116 false
Q402_R71 Q402_R71_C5 9 0.698531093128218 false
Q402_R71 Q402_R71_C9 10 0.6257847111244815 true
Q402_R78 Q402_R78_C6 1 0.999992945881657 false
Q402_R78 Q402_R78_C7 2 0.9998745620836297 false
Q402_R78 Q402_R78_C2 3 0.9998643108589336 false
Q402_R78 Q402_R78_C1 4 0.999584898786189 false
Q402_R78 Q402_R78_C3 5 0.999079073089187 false
Q402_R78 Q402_R78_C4 6 0.9841506156249247 false
Q402_R78 Q402_R78_C10 7 0.95317145778213 true
Q402_R78 Q402_R78_C9 8 0.7848087137657023 false
Q402_R78 Q402_R78_C8 9 0.774509888382028 false
Q402_R78 Q402_R78_C5 10 0.5657094762369917 false
Q403_R24 Q403_R24_C10 1 0.9999049937191354 true
Q403_R24 Q403_R24_C1 2 0.9996172253004207 false
Q403_R24 Q403_R24_C7 3 0.9983918959426856 true
Q403_R24 Q403_R24_C6 4 0.9979198635261175 false
Q403_R24 Q403_R24_C3 5 0.9897761449489022 true
Q403_R24 Q403_R24_C4 6 0.9684843607098322 false
Q403_R24 Q403_R24_C9 7 0.9463239664160393 true
Q403_R24 Q403_R24_C8 8 0.934601934049355 false
Q403_R24 Q403_R24_C5 9 0.9305263935218504 true
Q403_R24 Q403_R24_C2 10 0.8820976014486143 false
Q403_R29 Q403_R29_C2 1 0.9999999780654916 true
Q403_R29 Q403_R29_C5 2 0.9999997411094499 true
Q403_R29 Q403_R29_C9 3 0.9998945416816014 true
Q403_R29 Q403_R29_C6 4 0.9990896561245086 true
Q403_R29 Q403_R29_C7 5 0.9960176963858105 false
Q403_R29 Q403_R29_C8 6 0.9859559898683289 true
Q403_R29 Q403_R29_C1 7 0.9796590262893076 true
Q403_R29 Q403_R29_C4 8 0.9604018636328844 false
Q403_R29 Q403_R29_C3 9 0.7901989353127769 false
Q403_R29 Q403_R29_C10 10 0.7260628752546536 true
Q403_R48 Q403_R48_C1 1 0.9999999999994953 true
Q403_R48 Q403_R48_C10 2 0.9999999963965687 true
Q403_R48 Q403_R48_C3 3 0.9999997159699189 true
Q403_R48 Q403_R48_C6 4 0.9999974540774168 true
Q403_R48 Q403_R48_C2 5 0.9999912886903027 true
Q403_R48 Q403_R48_C9 6 0.9999747924626741 true
Q403_R48 Q403_R48_C5 7 0.9995998258002318 true
Q403_R48 Q403_R48_C7 8 0.9989028773829332 true
Q403_R48 Q403_R48_C8 9 0.9779076570976865 true
Q403_R48 Q403_R48_C4 10 0.8868344818667024 true
Q403_R7 Q403_R7_C6 1 0.9999999999998372 true
Q403_R7 Q403_R7_C9 2 0.9999480382479261 true
Q403_R7 Q403_R7_C10 3 0.9983815783358918 false
Q403_R7 Q403_R7_C1 4 0.9788125666883777 true
Q403_R7 Q403_R7_C2 5 0.9788125666883777 true
Q403_R7 Q403_R7_C3 6 0.9788125666883777 true
Q403_R7 Q403_R7_C7 7 0.8847669604662917 false
Q403_R7 Q403_R7_C5 8 0.7425987413105773 true
Q403_R7 Q403_R7_C8 9 0.6887170213193361 true
Q403_R7 Q403_R7_C4 10 0.6559692197162419 false
Q404_R117 Q404_R117_C1 1 0.9999999999861042 true
Q404_R117 Q404_R117_C2 2 0.9999999996172584 true
Q404_R117 Q404_R117_C6 3 0.9999999976574274 true
Q404_R117 Q404_R117_C8 4 0.9999999370152997 true
Q404_R117 Q404_R117_C7 5 0.9998511887919689 true
Q404_R117 Q404_R117_C9 6 0.9998489769494302 true
Q404_R117 Q404_R117_C5 7 0.9997898409540132 true
Q404_R117 Q404_R117_C4 8 0.9992557747847758 true
Q404_R117 Q404_R117_C3 9 0.9846070887951222 true
Q404_R117 Q404_R117_C10 10 0.9212647699708254 false
Q404_R88 Q404_R88_C10 1 0.9999999943912321 false
Q404_R88 Q404_R88_C4 2 0.999999746325676 false
Q404_R88 Q404_R88_C6 3 0.9999636535499719 false
Q404_R88 Q404_R88_C7 4 0.9999629876955288 false
Q404_R88 Q404_R88_C8 5 0.9999253863765059 false
Q404_R88 Q404_R88_C9 6 0.9997195627997457 false
Q404_R88 Q404_R88_C5 7 0.9995819133669385 true
Q404_R88 Q404_R88_C3 8 0.9962546961661578 false
Q404_R88 Q404_R88_C2 9 0.9940975786064775 false
Q404_R88 Q404_R88_C1 10 0.9319490305949077 false
Q404_R89 Q404_R89_C4 1 0.999995985021834 false
Q404_R89 Q404_R89_C7 2 0.9994758749528515 false
Q404_R89 Q404_R89_C10 3 0.9977781713695144 false
Q404_R89 Q404_R89_C3 4 0.9956206390788543 false
Q404_R89 Q404_R89_C5 5 0.9947578114160046 true
Q404_R89 Q404_R89_C2 6 0.9799727557984392 false
Q404_R89 Q404_R89_C6 7 0.9555099703342457 false
Q404_R89 Q404_R89_C1 8 0.9323410025050064 false
Q404_R89 Q404_R89_C8 9 0.6786397111514195 false
Q404_R89 Q404_R89_C9 10 0.5827882986107273 true
Q404_R94 Q404_R94_C2 1 0.999951740944906 true
Q404_R94 Q404_R94_C7 2 0.9997556454257028 true
Q404_R94 Q404_R94_C3 3 0.9990120476335598 true
Q404_R94 Q404_R94_C9 4 0.994586815696129 true
Q404_R94 Q404_R94_C4 5 0.9827692822959793 true
Q404_R94 Q404_R94_C5 6 0.9672309059133185 true
Q404_R94 Q404_R94_C8 7 0.9574672113652767 true
Q404_R94 Q404_R94_C10 8 0.9377566965291722 true
Q404_R94 Q404_R94_C1 9 0.8287586175018345 true
Q404_R94 Q404_R94_C6 10 0.7313069415722245 true
Q405_R28 Q405_R28_C7 1 0.9999992172037545 true
Q405_R28 Q405_R28_C5 2 0.9994104806007291 true
Q405_R28 Q405_R28_C1 3 0.9948014737694143 true
Q405_R28 Q405_R28_C8 4 0.9878611517580344 true
Q405_R28 Q405_R28_C10 5 0.9614087279944241 true
Q405_R28 Q405_R28_C3 6 0.9491248854560144 true
Q405_R28 Q405_R28_C2 7 0.9226077992557848 false
Q405_R28 Q405_R28_C9 8 0.7225661997866282 false
Q405_R28 Q405_R28_C4 9 0.67346425485965 true
Q405_R28 Q405_R28_C6 10 0.6436833137510058 false
Q405_R62 Q405_R62_C5 1 0.9999986310264085 false
Q405_R62 Q405_R62_C9 2 0.9999858555185136 false
Q405_R62 Q405_R62_C1 3 0.9997793453937455 true
Q405_R62 Q405_R62_C4 4 0.9996036843667977 false
Q405_R62 Q405_R62_C8 5 0.9930363674017211 false
Q405_R62 Q405_R62_C2 6 0.988540231815258 false
Q405_R62 Q405_R62_C3 7 0.9345976041922672 false
Q405_R62 Q405_R62_C10 8 0.894368642597607 true
Q405_R62 Q405_R62_C6 9 0.8640518486623876 false
Q405_R62 Q405_R62_C7 10 0.6360123348678645 true
Q405_R74 Q405_R74_C7 1 0.9999904990503525 true
Q405_R74 Q405_R74_C3 2 0.9990942059579724 true
Q405_R74 Q405_R74_C8 3 0.9973093921525734 true
Q405_R74 Q405_R74_C9 4 0.989979908264893 true
Q405_R74 Q405_R74_C4 5 0.9831466979183126 true
Q405_R74 Q405_R74_C2 6 0.9808257271518136 true
Q405_R74 Q405_R74_C10 7 0.9508727855740586 true
Q405_R74 Q405_R74_C1 8 0.927066043855105 true
Q405_R74 Q405_R74_C5 9 0.927066043855105 true
Q405_R74 Q405_R74_C6 10 0.6801231088475395 false
Q405_R79 Q405_R79_C3 1 0.9999995728811365 true
Q405_R79 Q405_R79_C4 2 0.9999995728811365 true
Q405_R79 Q405_R79_C7 3 0.9999892812904859 true
Q405_R79 Q405_R79_C9 4 0.9999867812574689 true
Q405_R79 Q405_R79_C10 5 0.9999555861008183 true
Q405_R79 Q405_R79_C2 6 0.999815546603248 true
Q405_R79 Q405_R79_C5 7 0.998827011932415 true
Q405_R79 Q405_R79_C6 8 0.9985937064104229 true
Q405_R79 Q405_R79_C8 9 0.7853466819298149 true
Q405_R79 Q405_R79_C1 10 0.7821493741120418 true
Q406_R78 Q406_R78_C1 1 0.9999927338057857 false
Q406_R78 Q406_R78_C7 2 0.9999383913224056 false
Q406_R78 Q406_R78_C5 3 0.999913784304611 false
Q406_R78 Q406_R78_C3 4 0.9994982408643123 false
Q406_R78 Q406_R78_C4 5 0.9993439207923583 false
Q406_R78 Q406_R78_C2 6 0.9993239052376361 false
Q406_R78 Q406_R78_C10 7 0.9990420725407426 false
Q406_R78 Q406_R78_C8 8 0.9962267425919554 true
Q406_R78 Q406_R78_C6 9 0.9200107253025606 true
Q406_R78 Q406_R78_C9 10 0.9037986805537498 false
Q407_R12 Q407_R12_C6 1 0.9999999899525106 true
Q407_R12 Q407_R12_C3 2 0.9999958545323471 true
Q407_R12 Q407_R12_C9 3 0.9999924975212835 true
Q407_R12 Q407_R12_C8 4 0.9999877049974165 true
Q407_R12 Q407_R12_C4 5 0.9999876667074382 true
Q407_R12 Q407_R12_C1 6 0.999930484245917 true
Q407_R12 Q407_R12_C5 7 0.9998755296268763 true
Q407_R12 Q407_R12_C10 8 0.9998582590434154 true
Q407_R12 Q407_R12_C2 9 0.9997734223432738 true
Q407_R12 Q407_R12_C7 10 0.9995092423242287 true
Q407_R26 Q407_R26_C6 1 0.9999999514937713 true
Q407_R26 Q407_R26_C7 2 0.9999999322237553 true
Q407_R26 Q407_R26_C8 3 0.9999841654575597 true
Q407_R26 Q407_R26_C5 4 0.9999388527895231 true
Q407_R26 Q407_R26_C9 5 0.9999000975725844 true
Q407_R26 Q407_R26_C10 6 0.9997898032834548 true
Q407_R26 Q407_R26_C1 7 0.9993987346707556 true
Q407_R26 Q407_R26_C3 8 0.9992924643220515 true
Q407_R26 Q407_R26_C4 9 0.9973448140127673 false
Q407_R26 Q407_R26_C2 10 0.997296420324528 true
Q407_R3 Q407_R3_C5 1 0.9999949749137216 true
Q407_R3 Q407_R3_C9 2 0.9999805883508057 true
Q407_R3 Q407_R3_C3 3 0.9999659350715338 true
Q407_R3 Q407_R3_C2 4 0.998576294069804 true
Q407_R3 Q407_R3_C1 5 0.9924674876618965 true
Q407_R3 Q407_R3_C7 6 0.9845774087959426 true
Q407_R3 Q407_R3_C10 7 0.9703644480400551 true
Q407_R3 Q407_R3_C8 8 0.920256954275103 true
Q407_R3 Q407_R3_C6 9 0.8464888333797506 true
Q407_R3 Q407_R3_C4 10 0.7496000675419158 true
Q407_R30 Q407_R30_C5 1 0.9960107042496679 false
Q407_R30 Q407_R30_C3 2 0.9931306588248519 true
Q407_R30 Q407_R30_C9 3 0.9765892270651361 false
Q407_R30 Q407_R30_C10 4 0.9509699291456442 true
Q407_R30 Q407_R30_C4 5 0.9388039950602107 false
Q407_R30 Q407_R30_C6 6 0.9174633106681662 true
Q407_R30 Q407_R30_C8 7 0.8222556798247136 true
Q407_R30 Q407_R30_C1 8 0.7842509232009913 true
Q407_R30 Q407_R30_C7 9 0.782584259736504 false
Q407_R30 Q407_R30_C2 10 0.645297277523744 false
Q407_R36 Q407_R36_C1 1 0.9991114170844181 false
Q407_R36 Q407_R36_C8 2 0.997728310062455 false
Q407_R36 Q407_R36_C4 3 0.9929517649178351 false
Q407_R36 Q407_R36_C3 4 0.9915667271681219 false
Q407_R36 Q407_R36_C5 5 0.9890556962137422 false
Q407_R36 Q407_R36_C7 6 0.9879477111130306 false
Q407_R36 Q407_R36_C6 7 0.9291006571121517 false
Q407_R36 Q407_R36_C10 8 0.9225482233936309 false
Q407_R36 Q407_R36_C2 9 0.8678184399244965 true
Q407_R36 Q407_R36_C9 10 0.6942265333979203 false
Q407_R39 Q407_R39_C10 1 0.9903817872617264 false
Q407_R39 Q407_R39_C3 2 0.9647343547969212 false
Q407_R39 Q407_R39_C6 3 0.9291569349047476 false
Q407_R39 Q407_R39_C2 4 0.8520470241225662 false
Q407_R39 Q407_R39_C5 5 0.8520470241225662 false
Q407_R39 Q407_R39_C8 6 0.8155835442521675 true
Q407_R39 Q407_R39_C7 7 0.7735087565215274 true
Q407_R39 Q407_R39_C1 8 0.7189337147886921 false
Q407_R39 Q407_R39_C9 9 0.5997565265224016 false
Q407_R39 Q407_R39_C4 10 0.589425839245898 true
Q407_R45 Q407_R45_C10 1 0.9999863868313702 false
Q407_R45 Q407_R45_C8 2 0.9999736569371259 false
Q407_R45 Q407_R45_C9 3 0.9997838209543934 false
Q407_R45 Q407_R45_C6 4 0.9994354179182787 true
Q407_R45 Q407_R45_C4 5 0.9960817285723035 false
Q407_R45 Q407_R45_C2 6 0.9888318819129619 false
Q407_R45 Q407_R45_C5 7 0.9795176076363421 true
Q407_R45 Q407_R45_C3 8 0.978573172973761 false
Q407_R45 Q407_R45_C7 9 0.9621713488580964 false
Q407_R45 Q407_R45_C1 10 0.7908441794922941 true
Q408_R10 Q408_R10_C1 1 0.9997005303023073 false
Q408_R10 Q408_R10_C4 2 0.9996124559917129 false
Q408_R10 Q408_R10_C8 3 0.9995591960622591 false
Q408_R10 Q408_R10_C5 4 0.9993283339012079 false
Q408_R10 Q408_R10_C3 5 0.9989319820899432 false
Q408_R10 Q408_R10_C7 6 0.9977884171542076 false
Q408_R10 Q408_R10_C10 7 0.9919986523256028 false
Q408_R10 Q408_R10_C2 8 0.947649288520034 false
Q408_R10 Q408_R10_C9 9 0.7371187999134527 false
Q408_R10 Q408_R10_C6 10 0.596584678556993 true
Q408_R33 Q408_R33_C5 1 0.9999999768584652 true
Q408_R33 Q408_R33_C6 2 0.9999999698272204 true
Q408_R33 Q408_R33_C4 3 0.9999997044643186 true
Q408_R33 Q408_R33_C8 4 0.9999953140238553 true
Q408_R33 Q408_R33_C3 5 0.9999897634173743 true
Q408_R33 Q408_R33_C9 6 0.9999889723231037 true
Q408_R33 Q408_R33_C7 7 0.999827679919506 true
Q408_R33 Q408_R33_C2 8 0.9998070639971658 true
Q408_R33 Q408_R33_C1 9 0.7255635681173697 true
Q408_R33 Q408_R33_C10 10 0.5021469566795352 true
Q409_R24 Q409_R24_C6 1 0.999999945738956 false
Q409_R24 Q409_R24_C10 2 0.9999996620603897 false
Q409_R24 Q409_R24_C7 3 0.9999994526201595 false
Q409_R24 Q409_R24_C1 4 0.9999945119218522 false
Q409_R24 Q409_R24_C4 5 0.9999920219928007 false
Q409_R24 Q409_R24_C8 6 0.9999724598262677 false
Q409_R24 Q409_R24_C3 7 0.9999628516228974 false
Q409_R24 Q409_R24_C9 8 0.9996246885152725 false
Q409_R24 Q409_R24_C2 9 0.9979287039869865 false
Q409_R24 Q409_R24_C5 10 0.8329433510662988 true
Q409_R58 Q409_R58_C2 1 0.999928693342945 false
Q409_R58 Q409_R58_C6 2 0.9998971758095268 false
Q409_R58 Q409_R58_C10 3 0.9996577647909163 false
Q409_R58 Q409_R58_C4 4 0.999601327228765 false
Q409_R58 Q409_R58_C5 5 0.9986375210440485 false
Q409_R58 Q409_R58_C8 6 0.9980163075585163 false
Q409_R58 Q409_R58_C3 7 0.9971321667553492 false
Q409_R58 Q409_R58_C9 8 0.9936944538836446 true
Q409_R58 Q409_R58_C1 9 0.9931749527572684 false
Q409_R58 Q409_R58_C7 10 0.9092865059222698 true
Q409_R75 Q409_R75_C1 1 0.9996065584420868 false
Q409_R75 Q409_R75_C9 2 0.9995577715282612 false
Q409_R75 Q409_R75_C2 3 0.9968766385056378 false
Q409_R75 Q409_R75_C8 4 0.9861537164918548 false
Q409_R75 Q409_R75_C6 5 0.9794173059601833 false
Q409_R75 Q409_R75_C4 6 0.9768876997257148 false
Q409_R75 Q409_R75_C7 7 0.9345576161311878 false
Q409_R75 Q409_R75_C5 8 0.7836510372687755 false
Q409_R75 Q409_R75_C10 9 0.6797017166275788 true
Q409_R75 Q409_R75_C3 10 0.5879378206517032 true
Q410_R111 Q410_R111_C3 1 0.9994658473765892 true
Q410_R111 Q410_R111_C1 2 0.9992353842743578 false
Q410_R111 Q410_R111_C9 3 0.9987961947010383 false
Q410_R111 Q410_R111_C6 4 0.9950989536328371 false
Q410_R111 Q410_R111_C2 5 0.988186968145991 false
Q410_R111 Q410_R111_C8 6 0.9794920319944231 true
Q410_R111 Q410_R111_C10 7 0.9672200640788737 false
Q410_R111 Q410_R111_C5 8 0.9553367598550598 true
Q410_R111 Q410_R111_C7 9 0.7251085110926387 true
Q410_R111 Q410_R111_C4 10 0.5184344490927806 true
Q410_R127 Q410_R127_C7 1 0.9999647137367836 true
Q410_R127 Q410_R127_C5 2 0.9997281505919238 true
Q410_R127 Q410_R127_C9 3 0.9996671656938914 true
Q410_R127 Q410_R127_C6 4 0.9989521529638252 true
Q410_R127 Q410_R127_C1 5 0.9910425269463389 true
Q410_R127 Q410_R127_C4 6 0.9629447826934627 false
Q410_R127 Q410_R127_C2 7 0.9332716613686614 true
Q410_R127 Q410_R127_C8 8 0.9309706411864976 false
Q410_R127 Q410_R127_C10 9 0.7479355245841355 true
Q410_R127 Q410_R127_C3 10 0.6696478374587983 true
Q410_R139 Q410_R139_C4 1 0.9999613360652719 false
Q410_R139 Q410_R139_C6 2 0.9999011557333122 false
Q410_R139 Q410_R139_C7 3 0.9947187177001106 false
Q410_R139 Q410_R139_C1 4 0.9821717924636499 true
Q410_R139 Q410_R139_C3 5 0.9819583751254095 false
Q410_R139 Q410_R139_C8 6 0.9757011503118085 false
Q410_R139 Q410_R139_C10 7 0.883046685042359 false
Q410_R139 Q410_R139_C9 8 0.7935888082919237 true
Q410_R139 Q410_R139_C5 9 0.7047970223562356 false
Q410_R139 Q410_R139_C2 10 0.590348415997013 true
Q410_R28 Q410_R28_C5 1 0.9999999839955573 true
Q410_R28 Q410_R28_C3 2 0.9999995239869383 true
Q410_R28 Q410_R28_C6 3 0.9999479472782514 false
Q410_R28 Q410_R28_C10 4 0.9980784292978534 true
Q410_R28 Q410_R28_C9 5 0.9976294117403647 true
Q410_R28 Q410_R28_C4 6 0.989453102669003 true
Q410_R28 Q410_R28_C2 7 0.9847699306885584 true
Q410_R28 Q410_R28_C7 8 0.9215252913572236 true
Q410_R28 Q410_R28_C8 9 0.8039397631753487 false
Q410_R28 Q410_R28_C1 10 0.5220966741147779 true
Q410_R39 Q410_R39_C2 1 0.9999154599873528 false
Q410_R39 Q410_R39_C10 2 0.9997886173885301 false
Q410_R39 Q410_R39_C8 3 0.9959668325623241 false
Q410_R39 Q410_R39_C7 4 0.9945752926502277 false
Q410_R39 Q410_R39_C9 5 0.9909392170886765 false
Q410_R39 Q410_R39_C3 6 0.99083406537195 false
Q410_R39 Q410_R39_C6 7 0.9888913806468042 false
Q410_R39 Q410_R39_C5 8 0.956771003516828 false
Q410_R39 Q410_R39_C1 9 0.9128012468982243 false
Q410_R39 Q410_R39_C4 10 0.8498459091665503 true
Q410_R60 Q410_R60_C6 1 0.997001373638796 false
Q410_R60 Q410_R60_C1 2 0.9969281771447036 false
Q410_R60 Q410_R60_C3 3 0.9959677622116707 false
Q410_R60 Q410_R60_C5 4 0.9959677622116707 false
Q410_R60 Q410_R60_C10 5 0.9833987853858105 false
Q410_R60 Q410_R60_C7 6 0.9077912121293552 false
Q410_R60 Q410_R60_C9 7 0.9074683114876747 true
Q410_R60 Q410_R60_C8 8 0.9039674507356196 false
Q410_R60 Q410_R60_C4 9 0.8541603508878418 false
Q410_R60 Q410_R60_C2 10 0.5163743288243556 true
Q410_R63 Q410_R63_C5 1 0.9998450969504088 true
Q410_R63 Q410_R63_C2 2 0.9998342785419645 true
Q410_R63 Q410_R63_C8 3 0.9936312855197985 false
Q410_R63 Q410_R63_C6 4 0.9714093227946556 true
Q410_R63 Q410_R63_C4 5 0.9539533642888672 true
Q410_R63 Q410_R63_C9 6 0.937256701997149 true
Q410_R63 Q410_R63_C3 7 0.8446572699719733 true
Q410_R63 Q410_R63_C10 8 0.7988304821066444 true
Q410_R63 Q410_R63_C7 9 0.5360427208359585 true
Q410_R63 Q410_R63_C1 10 0.5010757497639133 true
Q410_R76 Q410_R76_C5 1 0.9999991062521991 false
Q410_R76 Q410_R76_C1 2 0.9999187531483319 false
Q410_R76 Q410_R76_C10 3 0.9997331871592425 false
Q410_R76 Q410_R76_C7 4 0.9987487660731383 true
Q410_R76 Q410_R76_C9 5 0.9980631078178083 false
Q410_R76 Q410_R76_C2 6 0.9943697218412604 false
Q410_R76 Q410_R76_C4 7 0.9172612261496977 true
Q410_R76 Q410_R76_C6 8 0.7489766944540039 false
Q410_R76 Q410_R76_C3 9 0.5587703645354384 true
Q410_R76 Q410_R76_C8 10 0.5572104263596115 false
Q410_R85 Q410_R85_C10 1 0.9992988978016889 true
Q410_R85 Q410_R85_C2 2 0.9472147860869581 false
Q410_R85 Q410_R85_C4 3 0.7974282977763247 false
Q410_R85 Q410_R85_C7 4 0.7970697157900981 true
Q410_R85 Q410_R85_C8 5 0.7929740428735379 false
Q410_R85 Q410_R85_C5 6 0.7488900632049704 false
Q410_R85 Q410_R85_C6 7 0.6936721058701067 false
Q410_R85 Q410_R85_C9 8 0.5389301139497772 true
Q410_R85 Q410_R85_C1 9 0.5314351219806451 true
Q410_R85 Q410_R85_C3 10 0.5314351219806451 true
Q412_R107 Q412_R107_C4 1 0.9999999957413712 true
Q412_R107 Q412_R107_C9 2 0.9999981768153947 true
Q412_R107 Q412_R107_C8 3 0.999940703908799 true
Q412_R107 Q412_R107_C5 4 0.999825789344346 true
Q412_R107 Q412_R107_C10 5 0.9993639655921124 true
Q412_R107 Q412_R107_C7 6 0.9989792145448172 true
Q412_R107 Q412_R107_C2 7 0.9989450516287713 true
Q412_R107 Q412_R107_C3 8 0.9671813343112282 true
Q412_R107 Q412_R107_C6 9 0.8934306473606921 true
Q412_R107 Q412_R107_C1 10 0.5874433155614944 false
Q412_R124 Q412_R124_C4 1 0.9999999997926659 false
Q412_R124 Q412_R124_C8 2 0.9944455681879173 true
Q412_R124 Q412_R124_C3 3 0.9919192345294949 false
